Handle;Title;Body (HTML);Vendor;Product Category;Published;Variant SKU;Variant Price;Cost per item;Variant Inventory Tracker;Variant Inventory Qty;Image Src;Image Position;Variant Requires Shipping;Variant Barcode;Status
9522-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9522-244__002.jpg;10;;;
9525-244;Kenya Oval Dining Table;"<div><p>The oval dining table Kenya fits the balcony, the patio and the garden. The table holds six seats and is perfect for a summery dinner party. The product is produced in durable teak material.
 
 Care advice:
 Our teak furniture is produced by certified teak that is grown for the purpose and not devastated from delicate rainforest. As one of the most durable woods, teak contains a lot of oil that is usual needed so that the material does not crack. Because the type of wood contains naturally a lot, the furniture does not need to be impregnated as often.</p><p><strong>Specifikationer</strong></p>";VENTURE DESIGN;Oval Dining Table;TRUE;9525-244;0;2389.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/9525-244_H_0_0.jpg;1;TRUE;"	7350133233756";draft
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_0.jpg;2;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_1.jpg;3;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_2.jpg;4;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_3.jpg;5;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_4.jpg;6;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_5.jpg;7;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_6.jpg;8;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_7.jpg;9;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_8.jpg;10;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_9.jpg;11;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_10.jpg;12;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_1_11.jpg;13;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_0_1.jpg;14;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_0_2.jpg;15;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_0_3.jpg;16;;;
9525-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9525-244_H_0_4.jpg;17;;;
9530-244;Kenya Bench 40 x 150 x 45 Nature;<div><p>Kenya is our traditional outdoor bench with classic look and timeless design. The bench is made of teak which gives a cozy and inviting feeling in the garden. Practical, simple and incredibly useful as you can have it both as a supplement of seating when loved ones come to visit and place solitaire along a sunny house wall - perfect when you get a free second over.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Nature<br/></p><p><strong>Material</strong><br/>Material total seat/back: Teak<br/>Material Legs: Teak<br/></p><p><strong>Dimensions</strong><br/>Overall Height: 45<br/>Overall Width: 150<br/>Overall Depth: 40<br/>Seat Height: 45<br/>Seat Depth: 40<br/>Seat Width: 150<br/></p><p><strong>Other</strong><br/>Cushion Included?: No<br/>Weight Capacity: 125,00<br/></p>;VENTURE DESIGN;Bench > Bench;TRUE;9530-244;0;769.00;shopify;8;https://api.venturedesign.se//assets/products/1200x/9530-244_H_0_0.jpg;1;TRUE;"	7350133233688";draft
9530-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9530-244_H_1_0.jpg;2;;;
9530-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9530-244_H_1_1.jpg;3;;;
9530-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9530-244_H_1_2.jpg;4;;;
9530-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9530-244_H_1_3.jpg;5;;;
9530-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9530-244_H_1_4.jpg;6;;;
9530-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9530-244_H_1_5.jpg;7;;;
9530-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9530-244_H_1_6.jpg;8;;;
9530-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9530-244_H_1_7.jpg;9;;;
9530-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9530-244_H_0_1.jpg;10;;;
9530-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9530-244_H_0_2.jpg;11;;;
9531-244;Kenya Sun Lounge;<div><p>Furnish the patio with a classic sunbed in luxurious teak look from the Kenya series! This comfortable deck chair creates an inviting and rustic feeling with its thoughtful overall design. The body is made of certified teak and the natural material gives each individual furniture a unique character. A stylish and smart sunbed simply, which draws the eyes and enhances the convenience on a sunny summer day.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Nature<br/></p><p><strong>Material</strong><br/>Material total seat/back: Teak<br/>Material Legs: Teak<br/></p><p><strong>Dimensions</strong><br/>Overall Height: 95<br/>Overall Width: 60<br/>Seat Height: 36<br/>Seat Width: 51<br/>Seat Depth: 65<br/>Overall Depth: 150<br/></p><p><strong>Other</strong><br/>Weight Capacity: 120,00<br/></p>;VENTURE DESIGN;Sun Lounge;TRUE;9531-244;0;909.00;shopify;5;https://api.venturedesign.se//assets/products/1200x/9531-244_2_m.jpg;1;TRUE;"	7350133233794";draft
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_4_m.jpg;2;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_10_m.jpg;3;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_6_m.jpg;4;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_8_m.jpg;5;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_9.jpg;6;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_17.jpg;7;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_12.jpg;8;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_3.jpg;9;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_8.jpg;10;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_10.jpg;11;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_11.jpg;12;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_5.jpg;13;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_13.jpg;14;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_6.jpg;15;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_2.jpg;16;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_15.jpg;17;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_14.jpg;18;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_7.jpg;19;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_16.jpg;20;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_4.jpg;21;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_1.jpg;22;;;
9531-244;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-244_H_1_0.jpg;23;;;
9531-444;Kenya Sun Lounge;"<div><p>Luxurious, stylish and functional - enjoy the sun this summer in a comfortable deck chair from the Kenya series! The classic wood look creates a pleasant and cozy feeling on your patio. Made of teak makes the sun lounger durable and robust - see our maintenance advice for best tips! Throw your feet and sit back - here you will surely want to spend many wonderful moments in the future!
  
  Care advice:
  Our teak furniture is produced by certified teak that is grown for the purpose and not devastated from delicate rainforest. As one of the most durable woods, teak contains a lot of oil that is usual needed so that the material does not crack. Because the type of wood contains naturally a lot, the furniture does not need to be impregnated as often.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Nature<br/></p><p><strong>Material</strong><br/>Material total seat/back: Teak<br/>Material Legs: Teak<br/></p><p><strong>Dimensions</strong><br/>Overall Height: 95<br/>Overall Width: 60<br/>Seat Height: 36<br/>Seat Width: 51<br/>Seat Depth: 125<br/>Overall Depth: 150<br/></p><p><strong>Other</strong><br/>Finish / Coating: Golden- Sanded<br/>Cushion Included?: No<br/>Weight Capacity: 120,00<br/>Wheels Included: No<br/></p>";VENTURE DESIGN;Sun Lounge;TRUE;9531-444;0;909.00;shopify;21;https://api.venturedesign.se//assets/products/1200x/9531-444_H_0_0.jpg;1;TRUE;"	7350107081208";draft
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_0.jpg;2;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_1.jpg;3;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_2.jpg;4;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_3.jpg;5;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_4.jpg;6;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_5.jpg;7;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_6.jpg;8;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_7.jpg;9;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_8.jpg;10;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_9.jpg;11;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_10.jpg;12;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_11.jpg;13;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_12.jpg;14;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_13.jpg;15;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_14.jpg;16;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_15.jpg;17;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_16.jpg;18;;;
9531-444;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9531-444_H_1_17.jpg;19;;;
9532-445;Bois Dining Chair 2-pack Black;"<div><p>Modern, stylish and durable - a trendy chair with everyone right! BoIS has a comfortable design in zinc construction, seat in black rope and decorative armrests in teak. A piece of furniture that invites you to many pleasant moments! Enjoy a little extra of lovely meals outdoors and furnish the balcony in a stylish spirit. The chair is stackable. 
 
 Care advice:
 Our ropes are quality -spun polyester rope that is easy to clean. The furniture is treated to pass 500-2000 hours. We recommend soap and water for cleaning. Allow to air dry. For the areas that are more difficult to access, a small brush can be used carefully. Never use high pressure washer or strong chemicals to clean the rope.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Black<br/></p><p><strong>Material</strong><br/>Material total seat/back: Polyester Rope,Steel<br/>Material Legs: Steel<br/></p><p><strong>Dimensions</strong><br/>Overall Height: 93<br/>Overall Width: 60<br/>Overall Depth: 63<br/>Seat Height: 47<br/>Seat Width: 45<br/>Seat Depth: 42<br/>Armrest Height: 66<br/></p><p><strong>Other</strong><br/>Finish / Coating: Zinc coating<br/>Weight Capacity: 150,00<br/>Stackable: Yes<br/>Cushion Included?: No<br/></p>";VENTURE DESIGN;Dining Chair;TRUE;9532-445;0;399.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/9532-445_H_0_0.jpg;1;TRUE;"	7350107081529";draft
9532-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9532-445_H_1_0.jpg;2;;;
9532-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9532-445_H_1_1.jpg;3;;;
9532-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9532-445_H_1_2.jpg;4;;;
9532-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9532-445_H_1_3.jpg;5;;;
9532-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9532-445_H_0_1.jpg;6;;;
9532-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9532-445_H_0_2.jpg;7;;;
9532-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9532-445_H_0_3.jpg;8;;;
9532-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9532-445_H_0_4.jpg;9;;;
9532-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9532-445_H_0_5.jpg;10;;;
9532-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9532-445_H_1_4.jpg;11;;;
9533-445;Zenia Rectangular Dining Table 200 x 100 Nature;"<div><p>Our rectangular dining table Zenia has a modern industrial design with a table top in brown acacia and a silver steel frame. Its practical and durable material makes the table suitable as well in the outdoor space as in the garden. Follow our maintenance advice for best durability and enjoy the summer in pleasant company around a delicious dining table!
  
  Care advice:
  In order for your outdoor furniture in acacia/hardwood to maintain their finish, they should be treated oil. Since the woods in themselves are not as obese by nature, they need to be oiled a little now and then, even during the season. Newly purchased furniture should be saturated with oil, apply several layers in succession so the maximum with oil is absorbed. Wipe off what becomes superfluous.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Nature<br/></p><p><strong>Material</strong><br/>Material Legs: Steel<br/>Material Table Top: Acacia<br/></p><p><strong>Dimensions</strong><br/>Height to Table Top: 67.5<br/>Overall Width: 100<br/>Overall Height: 74<br/>Overall Length: 200<br/>Table Top Thickness: 6.5<br/></p><p><strong>Other</strong><br/>Finish / Coating: Galvanized<br/>Extendable: No<br/>NUMBER OF SEATINGS: 6<br/>Product Shape: Rectangular<br/></p>";VENTURE DESIGN;Rectangular Dining Table;TRUE;9533-445;0;2349.00;shopify;41;https://api.venturedesign.se//assets/products/1200x/9533-445_2_m.jpg;1;TRUE;"	7350107081222";draft
9533-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9533-445_4_m.jpg;2;;;
9533-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9533-445_8_m.jpg;3;;;
9533-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9533-445_1_o.jpg;4;;;
9533-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9533-445_2_o.jpg;5;;;
9533-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9533-445_12_o.jpg;6;;;
9533-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9533-445_3_o.jpg;7;;;
9533-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9533-445_5_o.jpg;8;;;
9533-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9533-445_4_o.jpg;9;;;
9533-445;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9533-445_11_o.jpg;10;;;
9542-320;Ubud Hammock White;"<div><p>A classic hammock of timeless network material in delicious cream -white hue. Ubud offers you a practical and stylish hammock that can be placed exactly where you want. Raise the cozy factor this summer with pleasant reading times or enjoy the sun's warming rays in a relaxing hammock! Note! The position is not included.
 
 Care advice:
 Our ropes are quality -spun polyester rope that is easy to clean. The furniture is treated to pass 500-2000 hours. We recommend soap and water for cleaning. Then let the hammock air dry. For the areas that are more difficult to access, a small brush can be used carefully. Never use high pressure washer or strong chemicals to clean the rope.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: White<br/></p><p><strong>Material</strong><br/>Material Fabric: Cotton<br/></p><p><strong>Dimensions</strong><br/>Overall Width: 100<br/></p><p><strong>Other</strong><br/>Weight Capacity: 120,00<br/>Stand Included: No<br/></p>";VENTURE DESIGN;Hammock;TRUE;9542-320;0;109.00;shopify;148;https://api.venturedesign.se//assets/products/1200x/9542-320_2_m.jpg;1;TRUE;"	7350107081000";draft
9542-320;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9542-320.jpg;2;;;
9542-320;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9542-320_H_1_1.jpeg;3;;;
9542-320;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9542-320_H_1_0.jpg;4;;;
9542-320;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/9542-320_H_0_0.jpeg;5;;;
9545-555;Niño Hammock Grey;"<div><p>Relax properly in a nice hammock. Nino is a completely worry -free hammock that is perfect for lazy days this summer. Read a good book in the shade or enjoy the sun and experience the feeling of flying like a feather. The hammock is made of gray durable polyester which works well in the outdoor environment - so our maintenance advice for best maintenance. With associated position in black steel, you can easily move the hammock and place it exactly where you want. Allow yourself to fully relax.
  
  Care advice:
  Polyester cushions are dirt and water repellent and can be cleaned through careful hand washing and drip drying. Furniture foam also works well.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Grey<br/></p><p><strong>Material</strong><br/>Material Fabric: Polyester<br/>Material Frame: Steel<br/></p><p><strong>Dimensions</strong><br/>Overall Width: 115<br/></p><p><strong>Other</strong><br/>Weight Capacity: 180,00<br/>Stand Included: Yes<br/></p>";VENTURE DESIGN;Hammock;TRUE;9545-555;0;1049.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/9545-555_H_0_1.jpg;1;TRUE;"	7350107080997";draft
